psro_40c,psro
8.607701357,8.168248196
,8.104073836
,8.077567261
,7.914341058
,7.776227579
,
,
,
,8.15987642
,
,7.985491608
,7.777622296
,7.643694705
,
,7.670200412
,7.70647348
,7.614397828
,7.58230978
,7.561383811
,7.470702876
,
,
,
,8.032923285
,7.672991582
8.108258856,7.657645351
,7.657645351
,
,7.608817222
,7.519531005
,
,
,
,
,
,8.272879777
,8.325892059
,8.349609199
8.761161068,8.349609199
8.638392085,8.256138828
,8.138951319
,7.741350963
,7.619977566
,7.52511161
,7.615792545
8.70396203,8.327287644
8.688615799,8.247767053
8.833704601,8.376115773
,8.436105113
8.809989197,8.402623215
,
,8.12639539
,7.830636313
,7.76785667
,7.607421637
,7.714843521
8.525390463,8.109654441
,8.171037631
,8.285435706
8.815568935,8.409598538
8.861607628,8.45424078
,
,
8.249162638,7.898995694
,7.737165075
,7.626952889
,
,7.942243217
,7.982700438
8.409598538,8.005021993
,8.179407672
8.596540146,8.27706393
,8.081751414
,
,7.684151926
,7.452567209
,7.426059767
,
,7.938058197
8.391462004,8.002232557
,8.115234179
,8.198938924
,8.166852611
,7.85993319
,7.575335324
,7.396763757
,7.392577869
,7.9408485
8.464006406,8.046874798
,8.09151704
,8.124999805
,7.947823823
8.122209502,7.721819711
7.876674139,7.547433165
,7.427455352
,
,8.171037631
,8.316126433
8.674665153,8.256138828
8.529576351,8.109654441
,7.935267894
8.148716944,7.776227579
,7.576730042
,8.124999805
,8.039899475
,7.81947597
,8.338448855
8.991350199,8.543526997
,8.5463173
,8.247767053
,8.395647025
8.989954614,8.465401991
,8.710937353
9.112723597,8.81417335
,8.613281095
,8.472376446
,8.12639539
8.871373254,8.342633875
8.770926693,8.265904454
8.776506431,8.256138828
,8.501673324
8.895089526,8.489118263
8.874162689,8.589563956
,8.409598538
,8.055245707
,7.596261294
,7.636718515
,7.523716025
,7.58510095
,7.784598487
,7.788783507
,7.617187263
,7.686942229
,7.52092659
,7.897600976
8.200334509,7.660434787
,7.569754719
,7.606026919
,7.766461953
,8.131975128
,8.000836972
,7.625558171
,7.561383811
,7.624163453
,
8.607701357,8.157086985
8.733258908,8.208704549
,8.136161016
,8.355188937
,8.632812347
,8.720702979
,8.688615799
8.82533456,8.490513848
,8.166852611
,8.239397012
,8.122209502
8.741629816,8.226841951
,8.214286022
,8.176618237
,8.475167616
9.17689709,8.910435757
,
9.199218644,8.803013873
,8.636998235
8.770926693,8.391462004
,8.260323849
,8.268693889
,7.992466064
8.698381425,8.154296682
,8.099888815
8.886718618,8.373326338
,8.914620778
,8.888114203
,9.030412702
,8.571428289
8.772321411,8.443079569
,8.306360808
,7.981305721
,7.848772847
,8.003626408
8.433313943,7.925502268
,8.062220162
,8.447265457
,8.574218592
,8.659318922
,8.21149572
,8.084542584
,8.081751414
,7.774832861
,7.939452915
8.530970201,8.024553244
8.483537657,7.996651952
,8.348214481
,8.225446366
,8.390067287
,8.014787618
,8.06640605
,
,7.952008843
,8.104073836
8.572823874,8.044084496
8.564452966,8.077567261
,8.095702928
,8.04129506
8.482142072,7.984096023
8.390067287,8.037109173
,7.790179092
,8.116629764
8.864397064,8.357980107
8.857421741,8.457031082
8.833704601,8.341239158
,8.334263835
,8.187779448
,7.825055708
,8.143136339
,8.166852611
8.450055759,7.971540095
8.815568935,8.342633875
,8.410993256
,8.39704261
8.759765482,8.2798551
,8.327287644
,8.452845195
8.900670132,8.447265457
8.957868301,8.475167616
8.875558274,8.424943902
,8.351004784
8.556082926,8.056640424
8.729073887,8.2798551
,8.270089474
8.729073887,8.257532679
,
8.729073887,8.27567008
,8.288225141
,8.222656063
,7.954799146
8.010602598,7.564174114
,7.566964416
8.039899475,7.587890386
,7.663225957
,7.808314759
,7.643694705
,7.515345984
,7.511160964
,7.40373908
8.257532679,7.812499779
8.03013385,7.603236617
,7.568359134
,7.565569699
,7.735770358
,7.968749792
8.260323849,7.829241595
,7.442801583
,7.368861597
,7.382812244
,
,
,8.099888815
8.468192293,8.051060686
8.747209554,8.331473532
9.029017117,8.577008895
9.027623267,8.596540146
8.879743295,8.468192293
,8.074776958
,7.847377262
,7.872489119
8.182198842,7.776227579
,8.15150638
,8.052454537
,8.09430821
,8.40122763
9.038782743,8.597935731
,
,8.476562334
8.638392085,8.15848257
,7.898995694
,7.892020371
,7.892020371
,7.847377262
,8.003626408
,8.00920788
,8.316126433
,8.655133901
9.135045151,8.69559199
8.99832639,8.5825895
8.638392085,8.232421689
,7.88783535
8.292411029,7.866908514
,7.640903535
,7.671595997
8.214286022,7.839007221
,7.811105061
8.415178276,7.981305721
8.701171728,8.286829556
,8.385881399
,8.307756393
8.327287644,7.903180714
,7.691127249
8.116629764,7.698102572
,
,7.744140398
,7.844586959
8.292411029,7.875278554
,8.038504758
,8.090123189
,7.998046669
,7.765067235
8.150110795,7.72739945
8.134765431,7.732980055
,7.723214429
,7.893415088
8.338448855,7.931082874
8.371930753,7.970145377
,7.999442254
,7.896205391
,7.900390411
,7.845981677
,7.737165075
,7.961774469
,8.225446366
8.691406102,8.261718566
,8.281249818
,8.226841951
,8.21568074
,7.924106683
,8.119420067
,
8.498883888,8.106864138
,8.680245758
,8.876952992
,8.823938975
,8.5463173
,8.69977701
9.328962082,8.823938975
9.355468657,8.867187366
9.409876524,8.921595233
9.278739235,8.842076377
,8.662109224
,8.362165127
,8.604911055
9.086217022,8.585379803
,8.557477643
9.133649566,8.669084547
,8.678850173
,8.713727656
9.109933294,8.642577973
,8.363560712
8.302176655,7.82784601
,7.897600976
8.291015444,7.820870687
,7.896205391
,8.112443876
,8.065011332
,7.90876132
,7.964564772
,7.825055708
8.623046721,8.203124811
,7.921317248
,7.781808184
,7.882254745
,8.144531057
,8.320312321
,8.284040121
,7.911551622
,7.826450425
8.330077947,7.910156037
,
,8.405412651
,8.450055759
,8.385881399
9.153180818,8.666295112
9.439173401,8.945312373
,8.976004835
9.423828037,8.953683281
,8.634207932
8.903459567,8.433313943
,8.530970201
,8.504464494
8.953683281,8.438895416
8.903459567,8.40122763
,8.373326338
,8.733258908
9.42661834,8.94252207
,
,8.941126485
,8.762555785
,8.572823874
,8.588170106
,8.590959541
,8.134765431
8.81696452,8.328683229
,8.297990767
,8.650948881
9.462890541,8.964843624
9.499162741,9.00669643
,9.03459859
9.274553348,8.796037683
,8.537946392
,8.607701357
,
8.507254797,8.006417578
8.630022044,8.138951319
,8.085937302
8.803013873,8.334263835
,8.597935731
,8.790457945
,8.759765482
,8.452845195
,8.258928264
,8.335657685
,
,8.070591938
,8.15987642
,8.205915114
8.856027023,8.367745732
,
,8.395647025
,8.229631386
,8.221261345
,
,8.083146999
,8.249162638
,8.286829556
8.779296734,8.303571372
8.779296734,8.306360808
8.660714507,8.204520396
,8.210100135
,
,8.078961979
,8.300781069
9.040178328,8.564452966
,8.60351547
,8.574218592
,8.507254797
8.853235853,8.377511358
,8.073381373
,8.404017066
,8.417968579
,8.203124811
8.759765482,8.297990767
,8.472376446
,8.505859211
8.70396203,8.254743243
,
8.864397064,8.422154467
,8.500279473
8.928571424,8.558873228
,8.519810725
,8.412388841
8.491907698,8.067801635
8.745813969,8.307756393
8.63560265,8.222656063
8.638392085,8.18359356
,8.335657685
,8.388671702
,8.373326338
,8.363560712
,8.063615747
,7.547433165
,7.645089423
,7.537667539
7.953403561,7.589285971
,7.812499779
8.214286022,7.829241595
,7.661830372
,7.685546644
,7.555804073
,7.869698816
,7.568359134
7.975725982,7.544642862
,7.568359134
,7.792968527
,8.025948829
,8.016183203
,7.666015392
,7.566964416
,7.596261294
,
,8.037109173
8.553292623,8.113839461
,8.09430821
,8.334263835
9.03459859,8.572823874
,8.616071398
,8.63560265
,8.328683229
8.496093586,8.131975128
,8.152901965
,8.090123189
8.473772031,8.143136339
8.512834535,8.09430821
,8.102678251
,8.410993256
9.038782743,8.606305772
9.093192345,8.69559199
,8.63978767
,8.472376446
,8.242187315
,8.198938924
,8.18359356
,7.917132228
8.48632796,8.065011332
8.489118263,8.046874798
,8.352399501
,8.653739184
,8.648157711
9.18387328,8.765345221
,8.526786048
8.597935731,8.228235801
,8.226841951
,7.932477592
,7.770647841
8.316126433,7.88085916
8.303571372,7.872489119
,8.016183203
,8.33705327
,8.483537657
,8.48632796
,8.187779448
8.323102624,7.938058197
,8.011998183
,
,7.879464442
,7.956194731
,7.964564772
,8.12639539
,8.231026971
,8.130579543
,8.021763809
8.291015444,7.931082874
,
,7.931082874
8.530970201,8.081751414
8.51841514,8.039899475
,8.055245707
8.510045099,8.076171676
,7.957589449
,7.961774469
,7.905971017
,7.826450425
,8.169642046
,8.367745732
,8.363560712
,8.33286825
,
,8.119420067
,7.834821333
,8.169642046
8.589563956,8.179407672
8.388671702,7.972934812
9.054129842,8.621652003
,
8.903459567,8.473772031
,
,
9.129464546,8.687220214
8.978795138,8.57840448
8.953683281,8.519810725
,8.384485814
,8.27567008
,8.634207932
9.261998286,8.765345221
,8.666295112
,8.634207932
,8.589563956
,8.424943902
,8.231026971
,8.157086985
,8.010602598
8.60351547,8.179407672
8.5825895,8.144531057
,8.065011332
8.490513848,8.080357564
,8.044084496
8.257532679,7.88783535
,7.6381141
,7.497210318
,7.39955406
,8.673270435
,8.21986576
,8.169642046
,8.168248196
8.501673324,8.095702928
,8.03431887
,7.90876132
,7.575335324
,7.433035958
,7.412109121
,
9.384765534,8.939732635
9.263392137,8.791852663
,8.819754822
9.333147102,8.856027023
9.261998286,8.801618288
,8.659318922
8.826730145,8.420758882
8.489118263,8.113839461
,8.084542584
8.331473532,7.993861649
,8.055245707
,9.008092015
,8.754185744
,8.878348577
9.376395493,8.895089526
9.257812399,8.801618288
,
,8.416573862
,8.21149572
8.606305772,8.207310699
,8.076171676
8.574218592,8.194754771
,8.701171728
9.147600212,8.666295112
9.232701409,8.769531108
9.345703031,8.872767104
,8.871373254
,
,8.433313943
,8.320312321
,8.21986576
8.480748222,8.141740754
,8.006417578
,8.547712017
,8.493303283
,8.500279473
,8.669084547
,8.631417629
8.876952992,8.45424078
,8.420758882
8.480748222,8.104073836
,7.946429105
8.306360808,7.942243217
,
8.900670132,8.430524508
8.995536087,8.523995745
9.104352688,8.638392085
9.06668577,8.634207932
8.872767104,8.510045099
,8.286829556
,8.053850122
8.324498209,7.950614125
,
,8.607701357
,8.613281095
9.076451396,8.61467668
8.996930805,8.550501453
,8.413782691
8.596540146,8.196149488
8.525390463,8.106864138
,8.018973506
,8.172433216
,8.743024534
9.395926745,8.889508921
,8.762555785
9.104352688,8.634207932
8.935546747,8.487723545
,8.402623215
,8.221261345
,8.702567313
9.12388394,8.653739184
,8.480748222
8.889508921,8.370536035
,8.483537657
,8.434709528
,8.225446366
,
8.909040172,8.395647025
,8.444475154
,8.497489171
,8.489118263
,8.431920093
,7.996651952
,8.229631386
,8.21986576
8.709542636,8.217076325
8.81696452,8.304966957
,8.297990767
8.800223571,8.316126433
,8.314732583
,
7.952008843,7.462332835
,7.576730042
,7.508370661
,7.593470991
,7.799944718
,7.746930701
,7.554408488
,7.606026919
,7.523716025
,7.868304099
,7.498605036
,7.469308158
,7.587890386
,7.830636313
,8.00920788
,7.946429105
,7.518136287
,7.426059767
,7.519531005
,
,8.083146999
8.508649514,8.031529435
,8.002232557
,8.383877614
,
,
,8.574218592
,8.133370713
8.410993256,7.960379751
,8.028739132
,7.925502268
8.523995745,8.119420067
,7.964564772
,8.070591938
,
,
,
,
,8.246373202
,8.03013385
8.458426667,8.055245707
,8.021763809
,7.866908514
,7.992466064
,8.238001427
,
,
,
,
,8.48632796
8.430524508,7.982700438
,8.062220162
,7.762276932
,7.688336946
,7.76785667
,7.737165075
,8.004889022
,
,
,
,
,7.744140398
,7.854352585
,
,7.773437276
,7.780413466
,7.915736643
,8.201730094
,8.197778119
,8.031529435
,7.816684799
,7.82366099
,
,7.686942229
,7.854352585
,7.929687289
,7.924106683
,8.593749844
,7.862723493
,7.896205391
,7.892020371
,
,7.873883837
,8.184989145
,8.221261345
,8.203124811
,8.200334509
,8.162667591
,7.893415088
,8.028739132
,8.12639539
,8.03431887
,8.341239158
8.863001479,8.360770409
8.755579595,8.270089474
,8.357980107
,8.387276984
8.850446417,8.351004784
8.723493282,8.295201331
,8.253348525
8.567243269,8.123605087
8.529576351,8.059430727
,8.238001427
8.904855152,8.408202953
8.828124863,8.335657685
8.808593612,8.27567008
,
,8.203124811
,7.989676629
,7.897600976
,7.780413466
,7.780413466
,7.797153548
,7.797153548
,7.75948663
,7.806919174
,7.719028541
,7.402343495
,
,
8.543526997,8.109654441
8.320312321,7.85993319
,7.852957867
8.327287644,7.868304099
,7.76367165
,7.815290082
,7.765067235
,7.412109121
,
,7.197265787
,
,8.385881399
8.888114203,8.39704261
,8.489118263
9.03459859,8.549107602
,8.558873228
,8.549107602
8.851842002,8.374720188
8.406808236,7.965960357
,7.866908514
8.166852611,7.799944718
,7.964564772
,8.423548317
8.876952992,8.384485814
9.035993308,8.543526997
9.112723597,8.632812347
9.114118314,8.620256418
,
,8.359374824
,8.071985788
,7.9771207
,7.876674139
,8.133370713
,8.191964468
8.854631438,8.349609199
8.93833705,8.445870739
,8.606305772
9.202008947,8.694196405
,8.574218592
,8.415178276
,8.111048291
,7.979911003
,7.894809806
,7.922711966
8.496093586,7.999442254
,8.130579543
,8.148716944
8.861607628,8.349609199
,8.427734205
,8.321707906
,8.196149488
,7.883649462
,7.712054086
8.173827934,7.731585337
,
8.549107602,8.067801635
,8.122209502
8.82114954,8.331473532
,8.409598538
,8.254743243
8.554687341,8.090123189
8.265904454,7.804129738
,7.652064746
,7.720424126
,8.129185693
,8.207310699
,8.296595182
8.740234231,8.253348525
,8.212890437
,7.964564772
8.27706393,7.808314759
,7.737165075
,7.776227579
,8.33286825
9.03459859,8.542131412
,8.487723545
,8.381696379
,8.254743243
,8.060826312
8.423548317,7.968749792
,8.410993256
,8.381696379
,8.21149572
,8.674665153
9.161551726,8.691406102
,8.610490793
,8.75697518
,8.755579595
,8.701171728
9.109933294,8.623046721
9.095982648,8.617466983
8.895089526,8.483537657
,8.288225141
9.172712069,8.628626459
,8.722098564
9.252232661,8.803013873
9.232701409,8.726282717
,
,8.687220214
,8.490513848
,8.21986576
,7.9408485
,8.18359356
8.727678302,8.240792597
,8.204520396
,8.077567261
,8.105468553
,8.055245707
8.207310699,7.843192242
,
,7.356305669
,8.752790159
8.765345221,8.299386352
8.801618288,8.349609199
,8.231026971
,8.085937302
,8.109654441
,8.044084496
,7.719028541
,7.631137909
,7.483258804
,7.839007221
,
,8.94252207
9.54380585,9.049943954
,9.00251141
9.418248299,8.893693941
9.330357667,8.858817326
,8.745813969
8.847656115,8.440290134
,8.39704261
8.604911055,8.218470175
,8.15150638
,9.047154519
,8.943917655
,9.040178328
,9.00669643
9.507532782,9.022042662
,9.112723597
,8.856027023
,8.710937353
10.3627237,8.642577973
,8.405412651
,8.408202953
,8.823938975
9.415457997,8.893693941
9.423828037,8.934152029
,9.005301713
9.560546799,9.086217022
9.552176758,9.063895468
10.58175162,8.991350199
9.358258959,8.892298356
9.213170157,8.761161068
,8.445870739
,8.203124811
9.073661093,8.620256418
9.150390515,8.63560265
,8.67187485
9.189453018,8.705357615
,8.843470227
,8.836495771
,8.856027023
,8.625837024
8.861607628,8.40122763
,8.157086985
,
9.033203005,8.553292623
9.069475206,8.585379803
,8.652343599
,8.805803309
9.275948933,8.798827986
9.213170157,8.772321411
,8.501673324
8.685826364,8.27567008
,
9.020647077,8.575614177
,8.589563956
,8.607701357
,8.773716996
,8.751395442
9.114118314,8.659318922
8.893693941,8.405412651
8.617466983,8.21149572
,8.049665101
,8.553292623
,8.890904506
,8.90624987
,8.847656115
,8.81417335
,8.606305772
,8.291015444
9.143415192,8.674665153
9.193638906,8.706751466
8.911829608,8.424943902
9.365234283,8.864397064
,8.871373254
9.218749895,8.727678302
,8.867187366
9.351282769,8.8490517
9.372209606,8.837890489
,8.769531108
9.210379855,8.708147051
8.977399553,8.539341977
8.93833705,8.445870739
,8.720702979
,8.818359237
,8.857421741
9.36244398,8.843470227
9.342912728,8.863001479
,8.715123241
,8.416573862
,8.253348525
,8.065011332
,8.161272005
,8.318917603
,8.341239158
,8.307756393
,8.410993256
,8.239397012
,7.872489119
,7.64229912
,
9.09179676,8.60351547
,8.293805746
,8.46121697
,8.482142072
,8.458426667
,8.452845195
,8.310546695
,7.852957867
,7.700892875
,7.547433165
,
,8.902063982
,8.895089526
,9.178292675
,9.331751517
,9.366629868
,9.292689014
,8.962053322
,8.630022044
,8.51143895
8.744420119,8.282645403
,8.247767053
,8.909040172
,8.842076377
,9.144810777
,9.342912728
,9.448939027
,
,9.016462056
,8.807198894
,8.677454588
,8.42912979
,8.399832913
,8.641183255
,8.78906236
,9.065290185
,9.321985892
,9.483817377
,9.330357667
9.631696482,9.105748274
,8.868582951
9.09179676,8.61467668
8.872767104,8.346818896
,8.111048291
8.902063982,8.415178276
,8.543526997
,8.713727656
,8.955077999
,9.1517861
,9.049943954
,8.903459567
,8.484933242
8.748605139,8.207310699
8.448661042,7.984096023
,
,8.385881399
,8.563058249
,8.812779499
,9.023437379
,8.967633927
,8.683036061
,8.330077947
8.535156089,8.039899475
8.408202953,7.929687289
,8.412388841
,8.5463173
,8.717912677
,8.879743295
,8.835100186
,8.505859211
8.705357615,8.207310699
8.472376446,7.998046669
,7.890624786
,8.701171728
,9.00669643
,8.991350199
9.372209606,8.928571424
9.1517861,8.669084547
8.896484244,8.458426667
,8.059430727
,8.819754822
,8.786272057
,8.521204575
,7.9771207
,8.053850122
,8.005021993
,7.922711966
,7.988281044
8.416573862,7.956194731
,8.018973506
,8.021763809
8.34402946,7.878069724
,
,7.878069724
8.525390463,8.010602598
8.540735827,8.024553244
8.537946392,8.102678251
,
8.589563956,8.12639539
8.324498209,7.872489119
8.172433216,7.685546644
,
,7.466517855
,7.571149437
,7.55719879
,7.541852559
,7.632533494
,7.614397828
,
,
,
,7.851562282
8.073381373,7.532086933
,7.67857132
,7.652064746
,7.626952889
,7.692522834
,7.688336946
,
,
,
,
,8.077567261
8.727678302,8.217076325
8.823938975,8.363560712
8.941126485,8.440290134
8.934152029,8.440290134
8.928571424,8.437499831
8.811383914,8.317522018
,8.014787618
,7.958984166
,
,7.765067235
,8.179407672
8.613281095,8.148716944
8.836495771,8.341239158
8.963448907,8.482142072
9.013671753,8.519810725
9.167131464,8.698381425
8.860212043,8.398437328
,8.184989145
8.567243269,8.092912625
8.351004784,7.872489119
,7.910156037
,7.900390411
,8.04129506
,8.247767053
,8.430524508
9.104352688,8.604911055
9.086217022,8.613281095
,8.458426667
,8.2435829
8.570032704,8.104073836
8.334263835,7.875278554
,
,7.677176603
,7.776227579
,7.911551622
,8.136161016
,8.330077947
,8.34402946
,8.232421689
8.438895416,7.961774469
8.175223519,7.714843521
,
,
,7.661830372
,7.836216051
,8.039899475
,8.225446366
8.743024534,8.253348525
,8.118024482
,7.854352585
8.076171676,7.596261294
,
,
8.232421689,7.76785667
8.385881399,7.905971017
8.535156089,8.060826312
,8.106864138
8.436105113,7.978515418
,7.760882215
,7.550223467
,
,7.752511307
,8.067801635
8.597935731,8.123605087
,8.15848257
8.574218592,8.116629764
8.436105113,7.954799146
,
,7.855747303
,7.924106683
,
,
,7.88085916
,7.806919174
,
,7.760882215
,7.75948663
,7.816684799
,7.804129738
,
,
,7.686942229
,7.790179092
,7.784598487
,7.792968527
,7.855747303
,
,7.653460331
,7.573939739
,
,
,
,
,
,
,
,
,
,
,7.698102572
,
,7.495814733
,
,
,
,
,
,
,
,
,7.929687289
,7.972934812
8.61467668,8.166852611
,8.236607577
8.674665153,8.21986576
,8.136161016
,8.03431887
,7.799944718
,7.848772847
,7.69949729
,
,7.94921854
,7.938058197
,8.168248196
,8.247767053
,8.314732583
,
,8.116629764
,7.939452915
8.415178276,7.991071346
,7.784598487
,7.809710344
,7.712054086
,7.892020371
,8.116629764
,8.281249818
8.869977669,8.404017066
,8.399832913
,8.218470175
,8.065011332
,7.971540095
,7.758091045
,
,
,7.600446314
